ID_Bien,ID_Adresse,Type local,Nombre pieces principales,Surface Carrez
25170,25170,Appartement,2,33.33
25171,25171,Appartement,5,82.11
25172,25172,Appartement,1,29.25
25173,25173,Appartement,2,31.36
25174,25174,Appartement,2,28.64
25175,25175,Appartement,3,64.49
25176,25176,Appartement,2,54.27
25177,25177,Appartement,3,64.57
25178,25178,Appartement,4,84.79
25179,25179,Appartement,4,79
25180,25180,Maison,6,98.9
25181,25181,Appartement,2,41.52
25182,25182,Appartement,2,37.36
25183,25183,Appartement,2,28.53
25184,25184,Appartement,2,39.92
25185,25185,Appartement,2,40.13
25186,25186,Appartement,2,34.76
25187,25187,Appartement,6,130.62
25188,25188,Appartement,4,80.97
25189,25189,Appartement,1,37.48
25190,25190,Appartement,4,86.38
25191,25191,Appartement,4,97.97
25192,25192,Appartement,4,85.11
25193,25193,Maison,5,148.7
25194,25194,Appartement,4,84.64
25195,25195,Appartement,2,35.3
25196,25196,Appartement,1,46.78
25197,25197,Appartement,4,70.65
25198,25198,Appartement,3,51.61
25199,25199,Appartement,2,46.02
25200,25200,Appartement,2,38.85
25201,25201,Appartement,3,49.03
25202,25202,Appartement,4,92.15
25203,25203,Appartement,2,35.12
25204,25204,Appartement,5,102.34
25205,25205,Appartement,3,55.38
25206,25206,Appartement,4,81.29
25207,25207,Appartement,1,32.36
25208,25208,Maison,5,135.45
25209,25209,Appartement,2,40.1
25210,25210,Appartement,7,147.4
25211,25211,Appartement,2,54.67
25212,25212,Maison,4,169.5
25213,25213,Appartement,4,82.36
25214,25214,Appartement,4,87.77
25215,25215,Appartement,4,103.25
25216,25216,Appartement,4,93.66
25217,25217,Appartement,2,53.17
25218,25218,Appartement,4,82.52
25219,25219,Appartement,2,49.77
25220,25220,Appartement,3,88.49
25221,25221,Appartement,3,91.97
25222,25222,Maison,7,124.98
25223,25223,Appartement,2,50.03
25224,25224,Appartement,2,45.8
25225,25225,Appartement,2,52.01
25226,25226,Appartement,3,46.37
25227,25227,Appartement,2,43.45
25228,25228,Appartement,4,107.52
25229,25229,Appartement,5,118.64
25230,25230,Appartement,2,39.7
25231,25231,Appartement,3,68.19
25232,25232,Appartement,3,50.06
25233,25233,Appartement,2,64.97
25234,25234,Appartement,4,108.23
25235,25235,Appartement,3,72.34
25236,25236,Appartement,3,51.5
25237,25237,Appartement,3,53.86
25238,25238,Appartement,2,62.83
25239,25239,Appartement,3,71.22
25240,25240,Appartement,2,161.62
25241,25241,Appartement,3,53.27
25242,25242,Appartement,3,73.34
25243,25243,Appartement,5,113.68
25244,25244,Appartement,4,92.17
25245,25245,Appartement,3,70.87
25246,25246,Appartement,3,81.55
25247,25247,Appartement,3,73.37
25248,25248,Maison,4,77.7
25249,25249,Appartement,3,81.82
25250,25250,Appartement,3,56.85
25251,25251,Appartement,2,69.65
25252,25252,Appartement,3,69.7
25253,25253,Appartement,3,60.3
25254,25254,Appartement,4,66.61
25255,25255,Appartement,2,51.25
25256,25256,Appartement,4,95.38
25257,25257,Appartement,3,89.32
25258,25258,Appartement,3,74.12
25259,25259,Appartement,3,217.93
25260,25260,Appartement,5,203.39
25261,25261,Appartement,3,132.94
25262,25262,Appartement,4,106.09
25263,25263,Appartement,3,76.28
25264,25264,Appartement,2,85.67
25265,25265,Appartement,3,93.1
25266,25266,Appartement,4,98.33
25267,25267,Appartement,5,141.39
25268,25268,Appartement,3,351.07
25269,25269,Appartement,6,234
25270,25270,Appartement,1,28.91
25271,25271,Appartement,1,19.4
25272,25272,Appartement,2,31.07
25273,25273,Appartement,3,55.71
25274,25274,Appartement,1,16.61
25275,25275,Appartement,1,14.75
25276,25276,Appartement,1,8.48
25277,25277,Appartement,1,19.78
25278,25278,Appartement,2,59.05
25279,25279,Appartement,4,71.08
25280,25280,Appartement,1,14.1
25281,25281,Appartement,2,31.99
25282,25282,Appartement,2,43.7
25283,25283,Appartement,3,61.46
25284,25284,Appartement,3,63.47
25285,25285,Appartement,4,86.47
25286,25286,Appartement,3,44.7
25287,25287,Appartement,1,35.47
25288,25288,Appartement,1,17.6
25289,25289,Appartement,1,29.08
25290,25290,Appartement,2,45.82
25291,25291,Appartement,1,32.52
25292,25292,Appartement,2,30.23
25293,25293,Appartement,3,54.93
25294,25294,Appartement,2,32.97
25295,25295,Appartement,1,37.75
25296,25296,Appartement,2,44.39
25297,25297,Appartement,2,46.58
25298,25298,Appartement,2,97.39
25299,25299,Appartement,2,21.32
25300,25300,Appartement,2,54.74
25301,25301,Appartement,1,11.1
25302,25302,Appartement,1,31.25
25303,25303,Appartement,3,64.67
25304,25304,Appartement,3,49.55
25305,25305,Appartement,1,17.9
25306,25306,Appartement,2,43.84
25307,25307,Appartement,2,46.98
25308,25308,Appartement,2,20.02
25309,25309,Appartement,1,18
25310,25310,Appartement,3,65.46
25311,25311,Appartement,1,22.84
25312,25312,Appartement,5,77.91
25313,25313,Appartement,1,12.87
25314,25314,Appartement,3,89.87
25315,25315,Appartement,1,19.98
25316,25316,Appartement,2,43.62
25317,25317,Appartement,4,66.84
25318,25318,Appartement,2,20.96
25319,25319,Appartement,4,90.3
25320,25320,Appartement,1,19.27
25321,25321,Appartement,1,25.04
25322,25322,Appartement,2,28.55
25323,25323,Appartement,3,69.01
25324,25324,Appartement,3,81.6
25325,25325,Appartement,3,53.41
25326,25326,Appartement,5,95.12
25327,25327,Appartement,2,25.54
25328,25328,Appartement,2,32.12
25329,25329,Appartement,2,47.4
25330,25330,Appartement,2,29.4
25331,25331,Appartement,1,18.74
25332,25332,Appartement,4,55.63
25333,25333,Appartement,4,62.4
25334,25334,Appartement,1,26.42
25335,25335,Appartement,1,12.32
25336,25336,Appartement,2,31.4
25337,25337,Appartement,1,33.65
25338,25338,Appartement,2,44.87
25339,25339,Appartement,3,58.11
25340,25340,Appartement,2,54.4
25341,25341,Appartement,1,7.16
25342,25342,Appartement,2,59.8
25343,25343,Appartement,2,18.14
25344,25344,Appartement,2,34.32
25345,25345,Appartement,1,41.49
25346,25346,Appartement,1,41.31
25347,25347,Appartement,3,67.13
25348,25348,Appartement,2,39.89
25349,25349,Appartement,3,60.5
25350,25350,Appartement,1,23.55
25351,25351,Appartement,1,23.74
25352,25352,Appartement,1,27.12
25353,25353,Appartement,2,34.02
25354,25354,Appartement,2,53.29
25355,25355,Appartement,2,62.11
25356,25356,Appartement,5,85.29
25357,25357,Maison,3,28.9
25358,25358,Appartement,3,63.83
25359,25359,Appartement,1,14.08
25360,25360,Appartement,1,18.18
25361,25361,Appartement,1,22.3
25362,25362,Appartement,3,49.84
25363,25363,Appartement,3,57.65
25364,25364,Appartement,1,39.25
25365,25365,Appartement,2,51
25366,25366,Appartement,1,23.61
25367,25367,Appartement,2,40.18
25368,25368,Appartement,2,44.18
25369,25369,Appartement,2,31.24
25370,25370,Appartement,3,66.5
25371,25371,Appartement,1,21.64
25372,25372,Appartement,3,52.65
25373,25373,Appartement,1,27.54
25374,25374,Appartement,4,79.7
25375,25375,Appartement,1,25.65
25376,25376,Appartement,1,13.2
25377,25377,Appartement,1,22.17
25378,25378,Appartement,3,51.07
25379,25379,Appartement,2,38.1
25380,25380,Appartement,3,69.79
25381,25381,Appartement,0,27.42
25382,25382,Appartement,2,65.63
25383,25383,Appartement,1,26.84
25384,25384,Appartement,4,86.52
25385,25385,Appartement,1,44.59
25386,25386,Appartement,2,37.6
25387,25387,Appartement,2,26.9
25388,25388,Appartement,2,39.2
25389,25389,Appartement,1,22.02
25390,25390,Appartement,2,48
25391,25391,Appartement,3,64.45
25392,25392,Appartement,1,25.53
25393,25393,Appartement,2,30.31
25394,25394,Appartement,4,67.28
25395,25395,Appartement,1,18.63
25396,25396,Appartement,3,67.3
25397,25397,Appartement,5,90.81
25398,25398,Appartement,1,28.51
25399,25399,Appartement,1,27.11
25400,25400,Appartement,5,79.2
25401,25401,Appartement,3,84.89
25402,25402,Appartement,1,20.66
25403,25403,Appartement,3,87.28
25404,25404,Maison,2,32
25405,25405,Appartement,2,47.35
25406,25406,Maison,3,45.97
25407,25407,Appartement,3,64
25408,25408,Appartement,2,41.5
25409,25409,Appartement,3,69.07
25410,25410,Appartement,2,39.84
25411,25411,Appartement,2,36.89
25412,25412,Appartement,1,10.16
25413,25413,Appartement,3,56.18
25414,25414,Appartement,2,23.07
25415,25415,Appartement,5,107.4
25416,25416,Appartement,1,28.9
25417,25417,Appartement,1,28.56
25418,25418,Appartement,2,24.4
25419,25419,Appartement,4,69.21
25420,25420,Appartement,2,42.59
25421,25421,Appartement,1,22.02
25422,25422,Appartement,1,28.24
25423,25423,Appartement,1,25.3
25424,25424,Appartement,2,36.95
25425,25425,Appartement,1,25.43
25426,25426,Appartement,3,42.8
25427,25427,Appartement,2,39.8
25428,25428,Appartement,2,43.74
25429,25429,Appartement,3,121
25430,25430,Appartement,3,73.55
25431,25431,Appartement,4,81.51
25432,25432,Appartement,4,43.57
25433,25433,Appartement,1,24.64
25434,25434,Appartement,3,66.87
25435,25435,Appartement,2,25.55
25436,25436,Appartement,3,69.39
25437,25437,Appartement,1,25.87
25438,25438,Appartement,2,44.06
25439,25439,Appartement,2,20.42
25440,25440,Appartement,4,95.6
25441,25441,Appartement,1,28.05
25442,25442,Appartement,3,58.65
25443,25443,Appartement,3,67.9
25444,25444,Appartement,3,56.89
25445,25445,Appartement,3,67.41
25446,25446,Appartement,2,36.44
25447,25447,Appartement,2,37.2
25448,25448,Appartement,2,66.45
25449,25449,Appartement,4,68.54
25450,25450,Appartement,1,33.33
25451,25451,Maison,4,56.9
25452,25452,Appartement,2,50.98
25453,25453,Appartement,2,44.5
25454,25454,Appartement,4,84.68
25455,25455,Maison,3,71.82
25456,25456,Appartement,3,56.24
25457,25457,Appartement,3,54.44
25458,25458,Appartement,2,39.04
25459,25459,Appartement,2,47.74
25460,25460,Appartement,2,44.48
25461,25461,Appartement,1,25.74
25462,25462,Appartement,2,59.71
25463,25463,Appartement,2,38.52
25464,25464,Appartement,4,67.68
25465,25465,Appartement,3,59.5
25466,25466,Appartement,3,60.69
25467,25467,Appartement,1,34.92
25468,25468,Appartement,1,24.2
25469,25469,Appartement,3,80.42
25470,25470,Appartement,2,36.73
25471,25471,Appartement,3,72.32
25472,25472,Appartement,2,43.88
25473,25473,Appartement,4,79.51
25474,25474,Appartement,2,37.97
25475,25475,Appartement,2,35.91
25476,25476,Appartement,5,97.85
25477,25477,Appartement,1,27.13
25478,25478,Appartement,2,57.6
25479,25479,Appartement,1,22.15
25480,25480,Appartement,2,47.74
25481,25481,Appartement,4,65.88
25482,25482,Appartement,2,33.1
25483,25483,Appartement,4,69.16
25484,25484,Appartement,2,53.95
25485,25485,Appartement,3,60.78
25486,25486,Appartement,2,55.8
25487,25487,Appartement,3,56.01
25488,25488,Maison,5,105.62
25489,25489,Appartement,2,52.29
25490,25490,Appartement,2,30.6
25491,25491,Appartement,4,94.56
25492,25492,Appartement,1,9.02
25493,25493,Appartement,1,13.42
25494,25494,Appartement,2,45.09
25495,25495,Appartement,3,62.6
25496,25496,Appartement,1,27.71
25497,25497,Appartement,2,32.83
25498,25498,Maison,2,28.86
25499,25499,Appartement,3,37.85
25500,25500,Appartement,3,62.5
25501,25501,Appartement,1,14.19
25502,25502,Appartement,1,27.13
25503,25503,Appartement,2,40.58
25504,25504,Appartement,4,75.5
25505,25505,Appartement,3,58.19
25506,25506,Appartement,3,72.81
25507,25507,Appartement,2,51.36
25508,25508,Appartement,2,42.62
25509,25509,Appartement,3,69.3
25510,25510,Appartement,2,42.99
25511,25511,Appartement,3,71.31
25512,25512,Appartement,4,67.48
25513,25513,Appartement,3,66.78
25514,25514,Appartement,6,135.29
25515,25515,Appartement,2,31.12
25516,25516,Appartement,3,67.22
25517,25517,Appartement,2,50.23
25518,25518,Appartement,3,90
25519,25519,Appartement,2,49.48
25520,25520,Appartement,3,55.85
25521,25521,Appartement,2,40.34
25522,25522,Appartement,4,80.94
25523,25523,Appartement,3,75.3
25524,25524,Appartement,3,62.92
25525,25525,Appartement,3,70.94
25526,25526,Appartement,2,50.58
25527,25527,Appartement,3,69.6
25528,25528,Appartement,3,35.91
25529,25529,Appartement,4,64.04
25530,25530,Appartement,1,20.87
25531,25531,Appartement,3,54.37
25532,25532,Appartement,2,49.91
25533,25533,Appartement,2,34.02
25534,25534,Appartement,3,75
25535,25535,Appartement,2,26.25
25536,25536,Appartement,2,54.75
25537,25537,Appartement,2,38.31
25538,25538,Maison,5,73.03
25539,25539,Appartement,2,32.66
25540,25540,Appartement,1,17.04
25541,25541,Appartement,3,58.72
25542,25542,Maison,4,79.21
25543,25543,Appartement,2,46.88
25544,25544,Maison,3,58.4
25545,25545,Appartement,4,69.03
25546,25546,Appartement,2,44.81
25547,25547,Appartement,4,86.06
25548,25548,Appartement,3,65.56
25549,25549,Appartement,1,19.85
25550,25550,Maison,3,53.3
25551,25551,Appartement,3,79.91
25552,25552,Appartement,4,69.92
25553,25553,Appartement,1,34.19
25554,25554,Appartement,3,53.34
25555,25555,Appartement,3,62.95
25556,25556,Appartement,3,38.5
25557,25557,Appartement,2,34.1
25558,25558,Appartement,2,48.05
25559,25559,Maison,5,89.95
25560,25560,Appartement,1,16.76
25561,25561,Appartement,4,69.08
25562,25562,Appartement,1,33
25563,25563,Appartement,2,42.67
25564,25564,Maison,3,68.35
25565,25565,Appartement,3,76.42
25566,25566,Appartement,3,65.19
25567,25567,Appartement,2,16.85
25568,25568,Appartement,3,80.75
25569,25569,Appartement,4,71
25570,25570,Appartement,3,64.41
25571,25571,Appartement,3,62.03
25572,25572,Appartement,2,49.68
25573,25573,Appartement,4,88.08
25574,25574,Appartement,1,18.57
25575,25575,Appartement,2,50.47
25576,25576,Appartement,5,113.26
25577,25577,Maison,3,64.64
25578,25578,Appartement,3,61.81
25579,25579,Appartement,2,34.34
25580,25580,Appartement,1,25.53
25581,25581,Appartement,4,78.86
25582,25582,Appartement,3,69.82
25583,25583,Appartement,2,36.6
25584,25584,Appartement,3,56.69
25585,25585,Appartement,1,25.02
25586,25586,Appartement,1,15.5
25587,25587,Appartement,5,79.46
25588,25588,Appartement,3,60.38
25589,25589,Appartement,2,35.64
25590,25590,Appartement,3,60.51
25591,25591,Appartement,3,64.5
25592,25592,Appartement,4,86.75
25593,25593,Appartement,5,86.42
25594,25594,Appartement,3,73.37
25595,25595,Appartement,4,68.38
25596,25596,Appartement,3,53.51
25597,25597,Appartement,3,52.19
25598,25598,Appartement,1,18.39
25599,25599,Appartement,3,71.84
25600,25600,Appartement,3,70.05
25601,25601,Appartement,3,63.03
25602,25602,Appartement,1,15.03
25603,25603,Appartement,1,50.01
25604,25604,Appartement,2,37.16
25605,25605,Appartement,3,63.24
25606,25606,Appartement,1,18.7
25607,25607,Maison,4,76.73
25608,25608,Appartement,2,48.21
25609,25609,Appartement,1,27.66
25610,25610,Appartement,4,87.91
25611,25611,Appartement,4,85.87
25612,25612,Maison,3,60.02
25613,25613,Appartement,4,74.75
25614,25614,Appartement,2,28.8
25615,25615,Appartement,3,62.81
25616,25616,Maison,3,65.57
25617,25617,Appartement,3,76.86
25618,25618,Appartement,2,25.61
25619,25619,Appartement,3,58.71
25620,25620,Appartement,2,48.19
25621,25621,Appartement,2,48.75
25622,25622,Appartement,2,41.6
25623,25623,Appartement,3,67.75
25624,25624,Appartement,1,140.67
25625,25625,Appartement,4,75.55
25626,25626,Appartement,3,77.14
25627,25627,Appartement,1,18.05
25628,25628,Appartement,3,69.18
25629,25629,Maison,4,98.65
25630,25630,Appartement,4,102.16
25631,25631,Maison,4,92
25632,25632,Appartement,4,104.56
25633,25633,Appartement,2,50.92
25634,25634,Appartement,2,44.99
25635,25635,Appartement,4,75.5
25636,25636,Appartement,1,22.02
25637,25637,Appartement,4,75.01
25638,25638,Appartement,2,44.6
25639,25639,Appartement,3,63.13
25640,25640,Appartement,2,65.39
25641,25641,Appartement,4,76.32
25642,25642,Appartement,2,52.15
25643,25643,Appartement,5,115
25644,25644,Maison,5,98.96
25645,25645,Appartement,3,56.02
25646,25646,Appartement,2,45.86
25647,25647,Appartement,3,75.87
25648,25648,Appartement,4,86.7
25649,25649,Appartement,3,69.98
25650,25650,Appartement,1,27.4
25651,25651,Appartement,3,65.12
25652,25652,Appartement,2,19.75
25653,25653,Appartement,3,74.23
25654,25654,Appartement,2,56.32
25655,25655,Maison,4,80.73
25656,25656,Appartement,1,23.82
25657,25657,Maison,5,79.23
25658,25658,Appartement,3,66.9
25659,25659,Appartement,3,85.89
25660,25660,Appartement,3,41.62
25661,25661,Appartement,3,92.51
25662,25662,Maison,5,103.77
25663,25663,Appartement,2,41.19
25664,25664,Appartement,2,39.17
25665,25665,Appartement,1,26.4
25666,25666,Maison,4,77.87
25667,25667,Maison,4,90.15
25668,25668,Appartement,2,57.78
25669,25669,Appartement,4,77.31
25670,25670,Appartement,5,75.26
25671,25671,Appartement,7,156.38
25672,25672,Maison,4,90.97
25673,25673,Appartement,3,64.27
25674,25674,Maison,3,71.35
25675,25675,Maison,4,86.42
25676,25676,Appartement,2,28.89
25677,25677,Appartement,2,38.23
25678,25678,Appartement,2,57.06
25679,25679,Appartement,3,61.72
25680,25680,Appartement,4,96.05
25681,25681,Appartement,4,79.29
25682,25682,Appartement,2,24.68
25683,25683,Appartement,5,123.2
25684,25684,Appartement,4,96.99
25685,25685,Appartement,3,58.99
25686,25686,Appartement,4,75.64
25687,25687,Appartement,3,24.5
25688,25688,Appartement,5,94.57
25689,25689,Appartement,4,78.41
25690,25690,Appartement,2,55.79
25691,25691,Appartement,3,77.95
25692,25692,Appartement,3,65.37
25693,25693,Maison,6,105.2
25694,25694,Maison,4,89.88
25695,25695,Maison,5,115
25696,25696,Appartement,7,146.96
25697,25697,Appartement,2,56.27
25698,25698,Appartement,4,115.1
25699,25699,Appartement,2,38.16
25700,25700,Appartement,3,55.91
25701,25701,Appartement,3,88.94
25702,25702,Appartement,2,36.69
25703,25703,Appartement,3,70.58
25704,25704,Appartement,4,91.9
25705,25705,Appartement,1,26.07
25706,25706,Maison,4,81.44
25707,25707,Appartement,3,74.13
25708,25708,Maison,5,91.03
25709,25709,Maison,5,88.1
25710,25710,Appartement,2,38.19
25711,25711,Maison,5,99.16
25712,25712,Maison,4,109.87
25713,25713,Appartement,3,62.18
25714,25714,Appartement,1,23.47
25715,25715,Appartement,4,92.01
25716,25716,Appartement,3,37.49
25717,25717,Appartement,2,27.01
25718,25718,Maison,2,62.02
25719,25719,Appartement,1,27.23
25720,25720,Appartement,4,78.45
25721,25721,Appartement,4,36.56
25722,25722,Appartement,4,67.06
25723,25723,Maison,4,126.6
25724,25724,Appartement,2,35.22
25725,25725,Appartement,2,41.05
25726,25726,Maison,4,106.46
25727,25727,Appartement,3,45.5
25728,25728,Appartement,2,32.82
25729,25729,Appartement,3,38.73
25730,25730,Appartement,2,45.4
25731,25731,Appartement,3,69.66
25732,25732,Appartement,2,44.94
25733,25733,Appartement,4,113.02
25734,25734,Appartement,2,53.68
25735,25735,Appartement,2,34.17
25736,25736,Appartement,3,74.97
25737,25737,Appartement,2,36.8
25738,25738,Appartement,4,84.01
25739,25739,Appartement,2,35.9
25740,25740,Appartement,2,34.85
25741,25741,Appartement,3,69.82
25742,25742,Appartement,3,73.62
25743,25743,Appartement,4,88.41
25744,25744,Appartement,2,139.46
25745,25745,Appartement,2,38.33
25746,25746,Appartement,2,36.22
25747,25747,Appartement,5,102.73
25748,25748,Appartement,2,37.6
25749,25749,Appartement,4,115.38
25750,25750,Appartement,2,34.4
25751,25751,Appartement,4,118.91
25752,25752,Appartement,3,57.1
25753,25753,Appartement,4,125.4
25754,25754,Appartement,4,86.53
25755,25755,Appartement,4,119.66
25756,25756,Appartement,4,89.27
25757,25757,Appartement,3,52.7
25758,25758,Maison,6,139
25759,25759,Appartement,2,45.64
25760,25760,Appartement,2,51.77
25761,25761,Maison,4,116.12
25762,25762,Appartement,4,77.45
25763,25763,Appartement,2,29.91
25764,25764,Appartement,5,93.12
25765,25765,Appartement,3,72.09
25766,25766,Appartement,3,78.14
25767,25767,Appartement,2,36.37
25768,25768,Maison,3,128.91
25769,25769,Maison,5,101.71
25770,25770,Appartement,1,28.16
25771,25771,Maison,4,76.8
25772,25772,Appartement,2,52.51
25773,25773,Appartement,3,77.34
